order_id,method_code,paid_at,status,amount,external_receipt_no
2101,CARD,2024-08-10 20:54:00,PAID,23325.00,3-2939
2100,CARD,2024-08-10 20:52:00,PAID,2976.00,3-2938
2099,CARD,2024-08-10 20:51:00,PAID,11000.00,3-2937
2098,CASH,2024-08-10 20:48:00,PAID,9300.00,3-2936
2097,CASH,2024-08-10 20:48:00,PAID,11900.00,3-2935
2096,CARD,2024-08-10 20:47:00,PAID,19400.00,3-2934
2095,CARD,2024-08-10 20:45:00,PAID,9700.00,3-2933
2094,CARD,2024-08-10 20:42:00,PAID,1400.00,3-2932
2093,CARD,2024-08-10 20:40:00,PAID,17300.00,3-2931
2092,CARD,2024-08-10 20:37:00,PAID,8100.00,3-2930
2091,CARD,2024-08-10 20:33:00,PAID,19750.00,3-2929
2090,CARD,2024-08-10 20:31:00,PAID,21900.00,3-2928
2089,CARD,2024-08-10 20:28:00,PAID,25100.00,3-2927
2088,CASH,2024-08-10 20:24:00,PAID,7200.00,3-2926
2087,CARD,2024-08-10 20:23:00,PAID,7100.00,3-2925
2086,CARD,2024-08-10 20:22:00,PAID,8500.00,3-2924
2085,CARD,2024-08-10 20:21:00,PAID,14500.00,3-2923
2084,CARD,2024-08-10 20:20:00,PAID,14000.00,3-2922
2083,CARD,2024-08-10 20:15:00,PAID,34675.00,3-2921
2082,CARD,2024-08-10 20:09:00,PAID,19975.00,3-2920
2081,CARD,2024-08-10 19:45:00,PAID,26000.00,3-2919
2080,SINPE,2024-08-10 19:29:00,PAID,13996.00,3-2918
2079,SINPE,2024-08-10 19:05:00,PAID,42710.00,3-2917
2078,CARD,2024-08-10 18:48:00,PAID,4550.00,3-2916
2077,CASH,2024-08-10 17:44:00,PAID,19700.00,3-2915
2076,CARD,2024-08-09 23:23:00,PAID,3575.00,3-2914
2075,CARD,2024-08-09 22:24:00,PAID,5350.00,3-2913
2074,CASH,2024-08-09 22:18:00,PAID,2300.00,3-2912
2073,CARD,2024-08-09 21:39:00,PAID,42800.00,3-2911
2072,CARD,2024-08-09 21:30:00,PAID,7100.00,3-2910
2071,CARD,2024-08-09 20:09:00,PAID,16700.00,3-2909
2070,CARD,2024-08-09 20:08:00,PAID,17250.00,3-2908
2069,CASH,2024-08-09 20:06:00,PAID,17050.00,3-2907
2068,CARD,2024-08-09 20:05:00,PAID,17600.00,3-2906
2067,CARD,2024-08-08 23:24:00,PAID,12800.00,3-2905
2066,CARD,2024-08-08 23:21:00,PAID,21950.00,3-2904
2065,CARD,2024-08-08 23:20:00,PAID,22775.00,3-2903
2064,CASH,2024-08-08 22:42:00,PAID,16800.00,3-2902
2063,CARD,2024-08-08 21:42:00,PAID,13600.00,3-2901
2062,CARD,2024-08-08 21:36:00,PAID,23550.00,3-2900
2061,CARD,2024-08-08 20:03:00,PAID,20050.00,3-2899
2060,CARD,2024-08-08 19:10:00,PAID,17700.00,3-2898
2059,CASH,2024-08-07 21:02:00,PAID,1120.00,9-1023
2058,CASH,2024-08-07 20:35:00,PAID,0.00,2-1034
2057,CARD,2024-08-07 20:28:00,PAID,6900.00,3-2897
2056,CARD,2024-08-07 20:22:00,PAID,25800.00,3-2896
2055,CASH,2024-08-07 20:19:00,PAID,25625.00,3-2895
2054,CARD,2024-08-07 20:17:00,PAID,8100.00,3-2894
2053,CARD,2024-08-07 20:16:00,PAID,11450.00,3-2893
2052,CARD,2024-08-06 23:25:00,PAID,22300.00,3-2892
2051,CASH,2024-08-06 22:00:00,PAID,2240.00,3-2891
2050,CARD,2024-08-06 21:16:00,PAID,25200.00,3-2890
2049,CASH,2024-08-06 20:21:00,PAID,16000.00,3-2889
2048,CASH,2024-08-06 20:04:00,PAID,12800.00,3-2888
2047,CARD,2024-08-06 20:02:00,PAID,9450.00,3-2887
2046,CARD,2024-08-06 00:02:00,PAID,16850.00,3-2886
2045,CARD,2024-08-05 23:27:00,PAID,8325.00,3-2885
2044,CARD,2024-08-05 22:19:00,PAID,13000.00,3-2884
2043,CARD,2024-08-05 21:36:00,PAID,16975.00,3-2883
2042,CARD,2024-08-05 20:17:00,PAID,32900.00,3-2882
2041,CARD,2024-08-05 02:48:00,PAID,18200.00,3-2881
2040,CASH,2024-08-05 00:39:00,PAID,2240.00,3-2880
2039,CARD,2024-08-05 00:33:00,PAID,11300.00,3-2879
2038,CARD,2024-08-05 00:30:00,PAID,80900.00,3-2878
2037,CARD,2024-08-05 00:28:00,PAID,4100.00,3-2877
2036,CARD,2024-08-05 00:26:00,PAID,5500.00,3-2876
2035,CARD,2024-08-05 00:25:00,PAID,8200.00,3-2875
2034,CARD,2024-08-05 00:24:00,PAID,5700.00,3-2874
2033,CARD,2024-08-05 00:23:00,PAID,7800.00,3-2873
2032,CARD,2024-08-05 00:22:00,PAID,26800.00,3-2872
2031,CARD,2024-08-05 00:21:00,PAID,7100.00,3-2871
2030,CARD,2024-08-05 00:14:00,PAID,4700.00,3-2870
2029,CARD,2024-08-04 23:06:00,PAID,10050.00,3-2869
2028,CARD,2024-08-04 22:28:00,PAID,7600.00,3-2868
2027,CARD,2024-08-04 21:48:00,PAID,27350.00,3-2867
2026,CASH,2024-08-04 21:39:00,PAID,2100.00,3-2866
2025,CARD,2024-08-04 21:29:00,PAID,21900.00,3-2865
2024,CARD,2024-08-04 21:16:00,PAID,28900.00,3-2864
2023,CASH,2024-08-04 21:14:00,PAID,1102.00,3-2863
2022,CARD,2024-08-04 21:01:00,PAID,62200.00,3-2862
2021,CASH,2024-08-04 21:00:00,PAID,5050.00,3-2861
2020,CARD,2024-08-04 21:00:00,PAID,28675.00,3-2860
2019,CARD,2024-08-04 20:57:00,PAID,17600.00,3-2859
2018,CARD,2024-08-04 20:52:00,PAID,15375.00,3-2858
2017,CARD,2024-08-04 20:51:00,PAID,33250.00,3-2857
2016,CARD,2024-08-04 20:39:00,PAID,40875.00,3-2856
2015,CARD,2024-08-04 20:36:00,PAID,14700.00,3-2855
2014,CARD,2024-08-04 20:35:00,PAID,21450.00,3-2854
2013,CARD,2024-08-04 20:22:00,PAID,20900.00,3-2853
2012,CARD,2024-08-04 20:20:00,PAID,33600.00,3-2852
2011,CARD,2024-08-04 20:13:00,PAID,24350.00,3-2851
2010,CARD,2024-08-04 20:08:00,PAID,68090.00,3-2850
2009,CASH,2024-08-04 20:06:00,PAID,32600.00,3-2849
2008,CASH,2024-08-04 20:05:00,PAID,29150.00,3-2848
2007,CARD,2024-08-04 20:03:00,PAID,24400.00,3-2847
2006,CARD,2024-08-04 19:51:00,PAID,39050.00,3-2846
2005,CARD,2024-08-04 19:46:00,PAID,25700.00,3-2845
2004,CARD,2024-08-04 19:30:00,PAID,19000.00,3-2844
2003,CARD,2024-08-04 19:20:00,PAID,20200.00,3-2843
2002,CARD,2024-08-04 19:16:00,PAID,19600.00,3-2842
2001,CARD,2024-08-04 19:07:00,PAID,33300.00,3-2841
2000,CARD,2024-08-04 18:54:00,PAID,5700.00,3-2840
1999,CARD,2024-08-04 18:53:00,PAID,24800.00,3-2839
1998,CASH,2024-08-04 18:52:00,PAID,12400.00,3-2838
1997,CARD,2024-08-04 18:39:00,PAID,14400.00,3-2837
1996,CASH,2024-08-04 18:36:00,PAID,25400.00,3-2836
1995,CARD,2024-08-04 18:35:00,PAID,31175.00,3-2835
1994,CARD,2024-08-04 18:35:00,PAID,7100.00,3-2834
1993,CARD,2024-08-04 18:17:00,PAID,41950.00,3-2833
1992,CARD,2024-08-04 17:40:00,PAID,7500.00,3-2832
1991,CARD,2024-08-04 16:41:00,PAID,11500.00,3-2831
1990,SINPE,2024-08-04 02:32:00,PAID,15675.00,2-1033
1989,CARD,2024-08-04 01:58:00,PAID,13300.00,3-2830
1988,CARD,2024-08-04 01:54:00,PAID,28900.00,3-2829
1987,CARD,2024-08-04 01:43:00,PAID,9900.00,3-2828
1986,CARD,2024-08-04 01:18:00,PAID,11775.00,3-2827
1985,CASH,2024-08-04 00:21:00,PAID,18775.00,3-2826
1984,CASH,2024-08-04 00:19:00,PAID,2240.00,3-2825
1983,CARD,2024-08-03 23:32:00,PAID,26075.00,3-2824
1982,CASH,2024-08-03 23:31:00,PAID,6000.00,3-2823
1981,CASH,2024-08-03 23:30:00,PAID,14200.00,3-2822
1980,CARD,2024-08-03 23:28:00,PAID,11400.00,3-2821
1979,CASH,2024-08-03 23:10:00,PAID,25925.00,3-2820
1978,CARD,2024-08-03 22:54:00,PAID,11400.00,3-2819
1977,CARD,2024-08-03 22:40:00,PAID,24000.00,3-2818
1976,CARD,2024-08-03 22:30:00,PAID,17350.00,3-2817
1975,CARD,2024-08-03 22:21:00,PAID,28200.00,3-2816
1974,CARD,2024-08-03 22:11:00,PAID,15600.00,3-2815
1973,CASH,2024-08-03 21:54:00,PAID,2100.00,3-2814
1972,CARD,2024-08-03 21:51:00,PAID,25000.00,3-2813
1971,CARD,2024-08-03 21:27:00,PAID,16400.00,3-2812
1970,CARD,2024-08-03 21:23:00,PAID,19675.00,3-2811
1969,CARD,2024-08-03 21:23:00,PAID,34200.00,3-2810
1968,CARD,2024-08-03 21:22:00,PAID,18400.00,3-2809
1967,CARD,2024-08-03 21:20:00,PAID,9600.00,3-2808
1966,CARD,2024-08-03 21:11:00,PAID,21900.00,3-2807
1965,CASH,2024-08-03 21:06:00,PAID,14600.00,3-2806
1964,CASH,2024-08-03 21:02:00,PAID,4900.00,3-2805
1963,CARD,2024-08-03 21:02:00,PAID,16200.00,3-2804
1962,CARD,2024-08-03 21:01:00,PAID,13100.00,3-2803
1961,CARD,2024-08-03 20:59:00,PAID,26750.00,3-2802
1960,CARD,2024-08-03 20:56:00,PAID,44175.00,3-2801
1959,CARD,2024-08-03 20:40:00,PAID,32675.00,3-2800
1958,CARD,2024-08-03 20:34:00,PAID,22800.00,3-2799
1957,CARD,2024-08-03 20:16:00,PAID,33175.00,3-2798
1956,CARD,2024-08-03 19:50:00,PAID,19740.00,3-2797
1955,CARD,2024-08-03 19:49:00,PAID,22300.00,3-2796
1954,CASH,2024-08-03 19:33:00,PAID,44675.00,3-2795
1953,CARD,2024-08-03 19:09:00,PAID,18450.00,3-2794
1952,CARD,2024-08-03 18:47:00,PAID,13900.00,3-2793
1951,CARD,2024-08-03 18:14:00,PAID,26500.00,3-2792
1950,CASH,2024-08-03 17:06:00,PAID,7600.00,3-2791
1949,SINPE,2024-08-03 00:48:00,PAID,9200.00,3-2790
1948,CASH,2024-08-03 00:18:00,PAID,2240.00,3-2789
1947,CARD,2024-08-02 23:44:00,PAID,1200.00,3-2788
1946,CARD,2024-08-02 23:42:00,PAID,23200.00,3-2787
1945,CARD,2024-08-02 23:16:00,PAID,23100.00,3-2786
1944,CARD,2024-08-02 23:16:00,PAID,7800.00,3-2785
1943,CASH,2024-08-02 22:50:00,PAID,2100.00,3-2784
1942,CARD,2024-08-02 22:47:00,PAID,17400.00,3-2783
1941,CARD,2024-08-02 22:35:00,PAID,18000.00,3-2782
1940,CASH,2024-08-02 22:21:00,PAID,28700.00,3-2781
1939,CASH,2024-08-02 22:17:00,PAID,500.00,3-2780
1938,CARD,2024-08-02 22:16:00,PAID,21675.00,3-2779
1937,CARD,2024-08-02 21:56:00,PAID,15225.00,3-2778
1936,SINPE,2024-08-02 21:54:00,PAID,9100.00,3-2777
1935,CARD,2024-08-02 21:52:00,PAID,16300.00,3-2776
1934,CARD,2024-08-02 21:51:00,PAID,4900.00,3-2775
1933,CARD,2024-08-02 21:50:00,PAID,17500.00,3-2774
1932,CARD,2024-08-02 21:47:00,PAID,18200.00,3-2773
1931,CARD,2024-08-02 21:46:00,PAID,7600.00,3-2772
1930,CARD,2024-08-02 21:45:00,PAID,11400.00,3-2771
1929,CARD,2024-08-02 21:30:00,PAID,2650.00,3-2770
1928,CARD,2024-08-02 21:19:00,PAID,27275.00,3-2769
1927,CARD,2024-08-02 21:15:00,PAID,18475.00,3-2768
1926,CARD,2024-08-02 21:14:00,PAID,15875.00,3-2767
1925,CARD,2024-08-02 21:09:00,PAID,19100.00,3-2766
1924,CARD,2024-08-02 21:02:00,PAID,10775.00,3-2765
1923,CARD,2024-08-02 21:01:00,PAID,5700.00,3-2764
1922,CARD,2024-08-02 21:00:00,PAID,19900.00,3-2763
1921,CARD,2024-08-02 20:58:00,PAID,22715.00,3-2762
1920,CARD,2024-08-02 20:53:00,PAID,14200.00,3-2761
1919,CARD,2024-08-02 20:53:00,PAID,6400.00,3-2760
1918,CARD,2024-08-02 20:51:00,PAID,7100.00,3-2759
1917,CARD,2024-08-02 20:50:00,PAID,24250.00,3-2758
1916,CARD,2024-08-02 20:48:00,PAID,24850.00,3-2757
1915,CASH,2024-08-02 20:41:00,PAID,23850.00,3-2756
1914,CARD,2024-08-02 20:41:00,PAID,24325.00,3-2755
1913,CARD,2024-08-02 20:30:00,PAID,22700.00,3-2754
1912,CASH,2024-08-02 20:29:00,PAID,14025.00,3-2753
1911,CARD,2024-08-02 20:20:00,PAID,29900.00,3-2752
1910,CARD,2024-08-02 20:16:00,PAID,23065.00,3-2751
1909,CARD,2024-08-02 20:15:00,PAID,28575.00,3-2750
1908,CARD,2024-08-02 19:39:00,PAID,31040.00,3-2749
1907,CARD,2024-08-02 19:37:00,PAID,8800.00,3-2748
1906,CARD,2024-08-02 19:31:00,PAID,23600.00,3-2747
1905,CARD,2024-08-02 19:24:00,PAID,19975.00,3-2746
1904,CARD,2024-08-02 19:23:00,PAID,14100.00,3-2745
1903,CARD,2024-08-02 19:22:00,PAID,21300.00,3-2744
1902,CARD,2024-08-02 19:21:00,PAID,19075.00,3-2743
1901,CASH,2024-08-02 19:12:00,PAID,23000.00,3-2742
1900,CARD,2024-08-02 19:05:00,PAID,19475.00,3-2741
1899,CARD,2024-08-02 19:03:00,PAID,18900.00,3-2740
1898,CARD,2024-08-02 19:02:00,PAID,32300.00,3-2739
1897,CARD,2024-08-02 19:00:00,PAID,26940.00,3-2738
1896,CARD,2024-08-02 19:00:00,PAID,14200.00,3-2737
1895,CASH,2024-08-02 18:52:00,PAID,13500.00,3-2736
1894,CASH,2024-08-02 18:38:00,PAID,9000.00,3-2735
1893,SINPE,2024-08-02 18:38:00,PAID,9100.00,3-2734
1892,CARD,2024-08-02 18:36:00,PAID,8075.00,3-2733
1891,CARD,2024-08-02 17:25:00,PAID,29050.00,3-2732
1890,CASH,2024-08-01 22:28:00,PAID,500.00,3-2731
1889,CARD,2024-08-01 21:37:00,PAID,19900.00,3-2730
1888,CASH,2024-08-01 20:52:00,PAID,2000.00,3-2729
1887,CARD,2024-08-01 20:50:00,PAID,16000.00,3-2728
1886,CASH,2024-08-01 20:48:00,PAID,1600.00,3-2727
1885,CARD,2024-08-01 20:47:00,PAID,8500.00,3-2726
1884,CARD,2024-08-01 20:45:00,PAID,4700.00,3-2725
1883,CARD,2024-08-01 20:44:00,PAID,7500.00,3-2724
1882,CARD,2024-08-01 20:38:00,PAID,3900.00,3-2723
1881,CARD,2024-08-01 20:37:00,PAID,7200.00,3-2722
1880,CASH,2024-08-01 20:35:00,PAID,12575.00,3-2721
1879,CARD,2024-08-01 20:33:00,PAID,6200.00,3-2720
1878,CASH,2024-08-01 20:22:00,PAID,9800.00,3-2719
1877,CASH,2024-08-01 20:21:00,PAID,1100.00,3-2718
1876,CASH,2024-08-01 20:20:00,PAID,7075.00,3-2717
1875,CASH,2024-08-01 20:17:00,PAID,6550.00,3-2716
1874,CASH,2024-08-01 20:15:00,PAID,6200.00,3-2715
1873,CASH,2024-08-01 20:14:00,PAID,14600.00,3-2714
1872,CARD,2024-08-01 20:13:00,PAID,6200.00,3-2713
1871,CASH,2024-08-01 20:07:00,PAID,6475.00,3-2712
1870,CASH,2024-08-01 20:03:00,PAID,6200.00,3-2711
1869,CASH,2024-08-01 20:02:00,PAID,6200.00,3-2710
1868,CASH,2024-08-01 20:01:00,PAID,6200.00,3-2709
1867,CASH,2024-08-01 20:00:00,PAID,5700.00,3-2708
1866,CARD,2024-08-01 19:55:00,PAID,5600.00,3-2707
1865,CARD,2024-07-31 22:08:00,PAID,8800.00,3-2706
1864,CASH,2024-07-31 20:14:00,PAID,1600.00,9-1022
1863,CARD,2024-07-31 20:06:00,PAID,50375.00,3-2705
1862,CARD,2024-07-31 20:00:00,PAID,25175.00,3-2704
1861,CARD,2024-07-31 19:37:00,PAID,31850.00,3-2703
1860,CARD,2024-07-30 20:49:00,PAID,10900.00,3-2702
1859,CARD,2024-07-30 20:49:00,PAID,18800.00,3-2701
1858,CARD,2024-07-30 20:10:00,PAID,20100.00,3-2700
1857,SINPE,2024-07-29 22:05:00,PAID,16800.00,3-2699
1856,CARD,2024-07-29 21:11:00,PAID,38175.00,3-2698
1855,CARD,2024-07-29 19:32:00,PAID,21790.00,3-2697
1854,CARD,2024-07-29 19:23:00,PAID,30200.00,3-2696
1853,CARD,2024-07-29 00:43:00,PAID,20550.00,3-2695
1852,CARD,2024-07-28 23:35:00,PAID,29500.00,3-2694
1851,CASH,2024-07-28 23:34:00,PAID,29650.00,3-2693
1850,CASH,2024-07-28 23:30:00,PAID,2100.00,3-2692
1849,CARD,2024-07-28 23:20:00,PAID,36800.00,3-2691
1848,CARD,2024-07-28 22:57:00,PAID,21000.00,3-2690
1847,CARD,2024-07-28 22:47:00,PAID,23600.00,3-2689
1846,CASH,2024-07-28 22:19:00,PAID,15700.00,3-2688
1845,CARD,2024-07-28 22:17:00,PAID,39850.00,3-2687
1844,CARD,2024-07-28 22:16:00,PAID,35000.00,3-2686
1843,CARD,2024-07-28 22:15:00,PAID,23000.00,3-2685
1842,CARD,2024-07-28 22:08:00,PAID,30300.00,3-2684
1841,CARD,2024-07-28 22:05:00,PAID,15000.00,3-2683
1840,CARD,2024-07-28 21:50:00,PAID,8750.00,3-2682
1839,CARD,2024-07-28 21:40:00,PAID,5550.00,3-2681
1838,CASH,2024-07-28 21:37:00,PAID,1200.00,3-2680
1837,CARD,2024-07-28 21:26:00,PAID,4700.00,3-2679
1836,CARD,2024-07-28 21:21:00,PAID,24600.00,3-2678
1835,CARD,2024-07-28 21:16:00,PAID,22300.00,3-2677
1834,CARD,2024-07-28 21:15:00,PAID,19700.00,3-2676
1833,CARD,2024-07-28 21:09:00,PAID,37125.00,3-2675
1832,CARD,2024-07-28 20:58:00,PAID,12400.00,3-2674
1831,CARD,2024-07-28 20:55:00,PAID,1200.00,3-2673
1830,CARD,2024-07-28 20:49:00,PAID,16450.00,3-2672
1829,CARD,2024-07-28 20:47:00,PAID,29500.00,3-2671
1828,CARD,2024-07-28 20:46:00,PAID,14450.00,3-2670
1827,CARD,2024-07-28 20:45:00,PAID,18675.00,3-2669
1826,CARD,2024-07-28 20:39:00,PAID,8800.00,3-2668
1825,CARD,2024-07-28 20:38:00,PAID,51545.00,3-2667
1824,CARD,2024-07-28 20:33:00,PAID,18340.00,3-2666
1823,CARD,2024-07-28 20:31:00,PAID,35400.00,3-2665
1822,CARD,2024-07-28 20:24:00,PAID,17800.00,3-2664
1821,CARD,2024-07-28 20:22:00,PAID,25375.00,3-2663
1820,CARD,2024-07-28 20:20:00,PAID,5700.00,3-2662
1819,CARD,2024-07-28 20:17:00,PAID,14575.00,3-2661
1818,CARD,2024-07-28 20:15:00,PAID,22100.00,3-2660
1817,CARD,2024-07-28 20:12:00,PAID,13775.00,3-2659
1816,CARD,2024-07-28 20:12:00,PAID,13400.00,3-2658
1815,CARD,2024-07-28 20:11:00,PAID,36500.00,3-2657
1814,CARD,2024-07-28 20:08:00,PAID,38350.00,3-2656
1813,CARD,2024-07-28 20:01:00,PAID,28800.00,3-2655
1812,CARD,2024-07-28 20:00:00,PAID,48025.00,3-2654
1811,CASH,2024-07-28 19:59:00,PAID,42075.00,3-2653
1810,CARD,2024-07-28 19:56:00,PAID,24575.00,3-2652
1809,CARD,2024-07-28 19:55:00,PAID,26475.00,3-2651
1808,CASH,2024-07-28 19:47:00,PAID,21000.00,3-2650
1807,CARD,2024-07-28 19:46:00,PAID,24100.00,3-2649
1806,CARD,2024-07-28 19:45:00,PAID,5000.00,3-2648
1805,CARD,2024-07-28 19:45:00,PAID,11775.00,3-2647
1804,CASH,2024-07-28 19:41:00,PAID,21300.00,3-2646
1803,CARD,2024-07-28 19:40:00,PAID,7100.00,3-2645
1802,CARD,2024-07-28 19:39:00,PAID,19975.00,3-2644
1801,CARD,2024-07-28 19:38:00,PAID,7300.00,3-2643
1800,CARD,2024-07-28 19:35:00,PAID,19900.00,3-2642
1799,CARD,2024-07-28 19:14:00,PAID,21800.00,3-2641
1798,CARD,2024-07-28 19:07:00,PAID,19225.00,3-2640
1797,CARD,2024-07-28 19:05:00,PAID,21100.00,3-2639
1796,CARD,2024-07-28 18:42:00,PAID,9000.00,3-2638
1795,CASH,2024-07-28 18:39:00,PAID,10700.00,3-2637
1794,CASH,2024-07-28 17:47:00,PAID,787.00,3-2636
1793,CARD,2024-07-28 17:00:00,PAID,19300.00,3-2635
1792,CARD,2024-07-28 03:07:00,PAID,23000.00,3-2634
1791,CASH,2024-07-28 02:13:00,PAID,0.00,2-1032
1790,CASH,2024-07-28 02:13:00,PAID,0.00,2-1031
1789,SINPE,2024-07-28 01:06:00,PAID,2450.00,3-2633
1788,CARD,2024-07-28 00:55:00,PAID,35350.00,3-2632
1787,CASH,2024-07-28 00:40:00,PAID,75275.00,3-2631
1786,CARD,2024-07-28 00:01:00,PAID,25400.00,3-2630
1785,CARD,2024-07-27 23:58:00,PAID,25600.00,3-2629
1784,CARD,2024-07-27 23:25:00,PAID,33750.00,3-2628
1783,CARD,2024-07-27 22:55:00,PAID,66100.00,3-2627
1782,CARD,2024-07-27 22:16:00,PAID,21700.00,3-2626
1781,CASH,2024-07-27 22:15:00,PAID,7850.00,3-2625
1780,CARD,2024-07-27 22:07:00,PAID,44875.00,3-2624
1779,CARD,2024-07-27 21:54:00,PAID,2450.00,3-2623
1778,CASH,2024-07-27 21:44:00,PAID,20550.00,3-2622
1777,CARD,2024-07-27 21:30:00,PAID,32000.00,3-2621
1776,CARD,2024-07-27 21:25:00,PAID,5800.00,3-2620
1775,CARD,2024-07-27 20:23:00,PAID,14200.00,3-2619
1774,CARD,2024-07-27 20:00:00,PAID,42875.00,3-2618
1773,CASH,2024-07-27 19:44:00,PAID,2100.00,3-2617
1772,CARD,2024-07-27 19:26:00,PAID,11775.00,3-2616
1771,CARD,2024-07-27 19:22:00,PAID,22375.00,3-2615
1770,SINPE,2024-07-27 19:18:00,PAID,1000.00,3-2614
1769,CASH,2024-07-27 19:14:00,PAID,8100.00,3-2613
1768,CARD,2024-07-27 19:01:00,PAID,14850.00,3-2612
1767,CARD,2024-07-27 18:49:00,PAID,20800.00,3-2611
1766,CARD,2024-07-27 18:06:00,PAID,13200.00,3-2610
1765,CARD,2024-07-26 20:36:00,PAID,13700.00,3-2609
1764,CASH,2024-07-26 19:35:00,PAID,19375.00,3-2608
1763,CARD,2024-07-26 19:23:00,PAID,30125.00,3-2607
1762,CARD,2024-07-25 23:39:00,PAID,6900.00,3-2606
1761,CARD,2024-07-25 23:35:00,PAID,12400.00,3-2605
1760,CARD,2024-07-25 23:13:00,PAID,1120.00,3-2604
1759,CARD,2024-07-25 23:09:00,PAID,9350.00,3-2603
1758,CASH,2024-07-25 23:05:00,PAID,1120.00,3-2602
1757,CARD,2024-07-25 22:18:00,PAID,18150.00,3-2601
1756,CARD,2024-07-25 22:14:00,PAID,30150.00,3-2600
1755,CARD,2024-07-25 22:14:00,PAID,11925.00,3-2599
1754,CARD,2024-07-25 21:35:00,PAID,32075.00,3-2598
1753,CARD,2024-07-25 21:28:00,PAID,12350.00,3-2597
1752,CARD,2024-07-25 21:27:00,PAID,12200.00,3-2596
1751,CARD,2024-07-25 21:13:00,PAID,19400.00,3-2595
1750,CARD,2024-07-25 21:07:00,PAID,42575.00,3-2594
1749,CARD,2024-07-25 21:05:00,PAID,107150.00,3-2593
1748,CARD,2024-07-25 21:02:00,PAID,22300.00,3-2592
1747,CARD,2024-07-25 20:52:00,PAID,21300.00,3-2591
1746,CARD,2024-07-25 20:48:00,PAID,25125.00,3-2590
1745,CARD,2024-07-25 20:47:00,PAID,22825.00,3-2589
1744,CARD,2024-07-25 20:45:00,PAID,23675.00,3-2588
1743,CARD,2024-07-25 20:33:00,PAID,18175.00,3-2587
1742,CARD,2024-07-25 20:29:00,PAID,22700.00,3-2586
1741,CARD,2024-07-25 20:20:00,PAID,43400.00,3-2585
1740,CARD,2024-07-25 20:13:00,PAID,27200.00,3-2584
1739,CARD,2024-07-25 20:13:00,PAID,24975.00,3-2583
1738,CARD,2024-07-25 20:12:00,PAID,34625.00,3-2582
1737,CARD,2024-07-25 20:11:00,PAID,27300.00,3-2581
1736,CARD,2024-07-25 20:06:00,PAID,31040.00,3-2580
1735,CARD,2024-07-25 20:05:00,PAID,28200.00,3-2579
1734,CASH,2024-07-25 19:52:00,PAID,19500.00,3-2578
1733,CARD,2024-07-25 19:51:00,PAID,34475.00,3-2577
1732,CARD,2024-07-25 19:49:00,PAID,28625.00,3-2576
1731,CARD,2024-07-25 19:46:00,PAID,30200.00,3-2575
1730,CARD,2024-07-25 19:45:00,PAID,44650.00,3-2574
1729,CARD,2024-07-25 19:44:00,PAID,16200.00,3-2573
1728,CARD,2024-07-25 19:41:00,PAID,24580.00,3-2572
1727,CARD,2024-07-25 19:23:00,PAID,14900.00,3-2571
1726,CARD,2024-07-25 19:02:00,PAID,7700.00,3-2570
1725,CARD,2024-07-25 19:01:00,PAID,7500.00,3-2569
1724,CARD,2024-07-25 18:59:00,PAID,19175.00,3-2568
1723,SINPE,2024-07-25 18:50:00,PAID,20100.00,3-2567
1722,CARD,2024-07-25 18:39:00,PAID,20500.00,3-2566
1721,CARD,2024-07-25 18:27:00,PAID,8575.00,3-2565
1720,CARD,2024-07-25 18:04:00,PAID,16350.00,3-2564
1719,CARD,2024-07-25 17:59:00,PAID,20800.00,3-2563
1718,CARD,2024-07-25 17:30:00,PAID,33400.00,3-2562
1717,CARD,2024-07-25 17:07:00,PAID,6600.00,3-2561
1716,CARD,2024-07-25 17:05:00,PAID,11900.00,3-2560
1715,CARD,2024-07-24 20:44:00,PAID,1750.00,3-2559
1714,SINPE,2024-07-24 00:28:00,PAID,1610.00,3-2558
1713,CARD,2024-07-24 00:03:00,PAID,12100.00,3-2557
1712,CARD,2024-07-23 22:44:00,PAID,16150.00,3-2556
1711,CASH,2024-07-23 22:23:00,PAID,0.00,2-1030
1710,CASH,2024-07-23 21:43:00,PAID,14800.00,3-2555
1709,CASH,2024-07-23 21:30:00,PAID,1120.00,3-2554
1708,CARD,2024-07-23 20:43:00,PAID,20275.00,3-2553
1707,CARD,2024-07-22 20:32:00,PAID,5500.00,3-2552
1706,CARD,2024-07-22 20:32:00,PAID,6500.00,3-2551
1705,CASH,2024-07-22 19:51:00,PAID,0.00,2-1029
1704,CARD,2024-07-22 19:30:00,PAID,3200.00,3-2550
1703,CARD,2024-07-22 02:13:00,PAID,4700.00,3-2549
1702,CARD,2024-07-22 02:13:00,PAID,19600.00,3-2548
1701,CARD,2024-07-22 02:12:00,PAID,13050.00,3-2547
1700,CARD,2024-07-22 02:10:00,PAID,13175.00,3-2546
1699,CASH,2024-07-22 01:42:00,PAID,0.00,2-1028
1698,CARD,2024-07-22 00:07:00,PAID,6650.00,3-2545
1697,CARD,2024-07-22 00:05:00,PAID,20525.00,3-2544
1696,CARD,2024-07-22 00:05:00,PAID,23375.00,3-2543
1695,CASH,2024-07-21 23:08:00,PAID,1102.00,3-2542
1694,CARD,2024-07-21 23:01:00,PAID,18325.00,3-2541
1693,CASH,2024-07-21 22:47:00,PAID,0.00,2-1027
1692,CARD,2024-07-21 22:33:00,PAID,22400.00,3-2540
